Generation
0.243
0.030
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.007
0.184
0.375
0.530
0.645
0.717
0.729
0.681
0.585
0.442
0.244
0.030
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.005
0.188
0.406
0.578
0.681
0.732
0.739
0.690
0.592
0.442
0.237
0.029
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.007
0.187
0.405
0.569
0.674
0.701
0.734
0.693
0.583
0.432
0.234
0.029
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.007
0.214
0.422
0.580
0.683
0.732
0.739
0.696
0.607
0.457
0.253
0.034
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.007
0.186
0.375
0.559
0.657
0.721
0.728
0.682
0.587
0.439
0.239
0.031
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.009
0.220
0.389
0.535
0.662
0.718
0.723
0.669
0.582
0.434
0.234
0.030
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.007
0.192
0.414
0.575
0.677
0.732
0.732
0.685
0.594
0.442
0.238
0.032
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.009
0.214
0.415
0.568
0.676
0.733
0.744
0.693
0.592
0.448
0.250
0.034
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.009
0.217
0.419
0.575
0.673
0.725
0.728
0.685
0.588
0.443
0.244
0.035
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.009
0.226
0.371
0.557
0.670
0.741
0.728
0.679
0.585
0.438
0.239
0.037
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.011
0.228
0.431
0.572
0.678
0.708
0.719
0.676
0.582
0.430
0.236
0.035
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.012
0.235
0.435
0.587
0.692
0.735
0.748
0.707
0.613
0.457
0.252
0.040
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.011
0.226
0.397
0.568
0.661
0.734
0.745
0.701
0.609
0.460
0.258
0.041
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.012
0.235
0.437
0.590
0.692
0.748
0.750
0.697
0.603
0.454
0.245
0.038
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.012
0.225
0.419
0.546
0.656
0.689
0.625
0.619
0.523
0.382
0.213
0.029
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.013
0.236
0.440
0.596
0.699
0.751
0.758
0.715
0.620
0.470
0.266
0.045
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.013
0.238
0.418
0.604
0.709
0.759
0.762
0.718
0.622
0.471
0.259
0.042
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.014
0.237
0.421
0.594
0.695
0.748
0.752
0.709
0.613
0.463
0.257
0.040
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.011
0.213
0.384
0.556
0.685
0.743
0.748
0.705
0.611
0.461
0.256
0.041
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.010
0.192
0.402
0.573
0.708
0.760
0.763
0.718
0.621
0.469
0.264
0.044
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.012
0.231
0.434
0.587
0.690
0.736
0.747
0.699
0.587
0.448
0.244
0.040
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.011
0.199
0.427
0.588
0.690
0.744
0.748
0.704
0.609
0.460
0.259
0.043
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.014
0.225
0.434
0.589
0.694
0.748
0.748
0.703
0.605
0.455
0.256
0.044
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.015
0.230
0.429
0.582
0.693
0.751
0.755
0.710
0.615
0.459
0.240
0.034
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.008
0.154
0.332
0.480
0.555
0.638
0.627
0.611
0.527
0.388
0.213
0.034
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.016
0.232
0.438
0.583
0.694
0.748
0.751
0.711
0.612
0.464
0.261
0.044
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.013
0.190
0.389
0.586
0.670
0.755
0.751
0.704
0.611
0.464
0.258
0.045
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.018
0.241
0.441
0.591
0.715
0.767
0.768
0.714
0.609
0.469
0.263
0.048
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.019
0.244
0.449
0.605
0.705
0.760
0.767
0.727
0.634
0.484
0.277
0.051
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.016
0.196
0.402
0.603
0.700
0.750
0.755
0.714
0.620
0.474
0.271
0.049
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.021
0.250
0.455
0.606
0.706
0.757
0.754
0.708
0.610
0.461
0.261
0.049
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.020
0.249
0.433
0.610
0.714
0.765
0.767
0.723
0.620
0.468
0.265
0.050
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.017
0.221
0.425
0.588
0.687
0.740
0.741
0.694
0.588
0.441
0.242
0.040
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.017
0.220
0.422
0.584
0.693
0.742
0.748
0.702
0.603
0.453
0.255
0.046
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.017
0.179
0.372
0.564
0.714
0.772
0.777
0.733
0.639
0.489
0.283
0.058
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.019
0.233
0.436
0.576
0.682
0.722
0.737
0.697
0.615
0.474
0.275
0.055
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.018
0.211
0.415
0.573
0.681
0.738
0.749
0.708
0.612
0.467
0.267
0.054
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.023
0.230
0.424
0.605
0.703
0.762
0.767
0.725
0.629
0.483
0.283
0.061
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.025
0.237
0.456
0.612
0.717
0.773
0.777
0.732
0.638
0.487
0.285
0.061
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.024
0.236
0.425
0.620
0.725
0.778
0.782
0.737
0.641
0.491
0.288
0.064
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.027
0.247
0.450
0.622
0.723
0.774
0.778
0.733
0.640
0.491
0.289
0.065
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.023
0.235
0.457
0.628
0.734
0.786
0.788
0.741
0.645
0.493
0.290
0.063
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.028
0.255
0.464
0.620
0.723
0.775
0.779
0.735
0.639
0.488
0.283
0.061
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.020
0.207
0.410
0.570
0.646
0.717
0.711
0.655
0.555
0.404
0.227
0.043
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.025
0.235
0.437
0.593
0.693
0.743
0.743
0.698
0.607
0.463
0.269
0.059
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.025
0.234
0.429
0.584
0.672
0.745
0.751
0.700
0.609
0.463
0.261
0.048
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.027
0.237
0.445
0.596
0.695
0.724
0.751
0.711
0.616
0.470
0.275
0.057
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.021
0.185
0.427
0.582
0.698
0.748
0.753
0.709
0.613
0.466
0.272
0.055
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.028
0.237
0.436
0.591
0.700
0.752
0.757
0.712
0.612
0.455
0.264
0.059
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.029
0.236
0.455
0.610
0.711
0.753
0.764
0.719
0.625
0.481
0.285
0.066
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.031
0.247
0.449
0.602
0.707
0.763
0.772
0.735
0.644
0.492
0.290
0.067
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.025
0.213
0.408
0.606
0.715
0.769
0.771
0.724
0.625
0.477
0.281
0.065
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.031
0.242
0.445
0.599
0.701
0.756
0.763
0.723
0.631
0.484
0.287
0.069
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.036
0.258
0.459
0.611
0.713
0.764
0.769
0.725
0.631
0.482
0.288
0.070
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.017
0.165
0.382
0.527
0.618
0.658
0.651
0.607
0.541
0.453
0.280
0.062
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.022
0.187
0.368
0.527
0.645
0.701
0.712
0.661
0.545
0.384
0.196
0.042
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.025
0.170
0.391
0.559
0.667
0.751
0.763
0.696
0.598
0.463
0.246
0.054
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.022
0.214
0.432
0.591
0.701
0.758
0.767
0.728
0.636
0.491
0.292
0.073
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.031
0.224
0.430
0.592
0.697
0.747
0.748
0.704
0.608
0.458
0.230
0.046
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.038
0.248
0.452
0.608
0.710
0.759
0.765
0.711
0.607
0.446
0.262
0.064
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.039
0.246
0.445
0.605
0.709
0.764
0.767
0.727
0.631
0.485
0.289
0.072
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.039
0.255
0.459
0.608
0.714
0.769
0.773
0.729
0.634
0.490
0.298
0.081
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.040
0.248
0.452
0.600
0.699
0.762
0.765
0.722
0.628
0.482
0.289
0.076
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.042
0.252
0.454
0.607
0.711
0.763
0.767
0.723
0.622
0.486
0.292
0.078
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.043
0.258
0.459
0.614
0.718
0.772
0.779
0.736
0.640
0.493
0.296
0.079
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.031
0.206
0.440
0.600
0.719
0.772
0.780
0.735
0.647
0.502
0.303
0.085
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.039
0.245
0.450
0.597
0.686
0.756
0.760
0.713
0.619
0.469
0.271
0.069
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.043
0.249
0.444
0.599
0.688
0.754
0.763
0.718
0.628
0.489
0.298
0.084
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.045
0.258
0.461
0.618
0.725
0.782
0.787
0.744
0.650
0.503
0.307
0.086
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.044
0.237
0.446
0.597
0.707
0.765
0.768
0.735
0.641
0.493
0.295
0.083
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.043
0.220
0.457
0.581
0.684
0.778
0.781
0.739
0.643
0.495
0.300
0.084
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.044
0.233
0.461
0.622
0.729
0.781
0.788
0.743
0.646
0.497
0.303
0.087
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.048
0.257
0.461
0.613
0.715
0.766
0.764
0.729
0.635
0.487
0.273
0.073
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.043
0.241
0.432
0.601
0.702
0.754
0.756
0.706
0.623
0.479
0.279
0.079
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.048
0.255
0.454
0.608
0.711
0.759
0.764
0.721
0.630
0.487
0.299
0.088
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.049
0.254
0.458
0.598
0.670
0.708
0.741
0.716
0.627
0.485
0.275
0.078
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.051
0.252
0.449
0.599
0.700
0.746
0.751
0.709
0.620
0.477
0.253
0.078
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.051
0.250
0.444
0.590
0.693
0.745
0.743
0.701
0.596
0.462
0.276
0.084
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.047
0.246
0.436
0.581
0.679
0.735
0.725
0.706
0.603
0.482
0.298
0.091
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.055
0.261
0.462
0.616
0.716
0.756
0.770
0.724
0.631
0.491
0.296
0.090
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.056
0.234
0.417
0.567
0.674
0.730
0.745
0.706
0.621
0.488
0.306
0.095
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.053
0.234
0.448
0.603
0.706
0.760
0.768
0.719
0.634
0.494
0.300
0.089
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.053
0.250
0.454
0.612
0.717
0.769
0.776
0.733
0.640
0.497
0.305
0.094
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.056
0.243
0.419
0.599
0.694
0.750
0.756
0.714
0.624
0.478
0.291
0.089
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.055
0.246
0.438
0.587
0.685
0.733
0.733
0.690
0.599
0.455
0.277
0.086
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.057
0.256
0.447
0.591
0.696
0.746
0.752
0.713
0.623
0.483
0.295
0.093
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.056
0.244
0.433
0.584
0.708
0.757
0.759
0.714
0.620
0.475
0.292
0.091
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.059
0.256
0.447
0.600
0.704
0.757
0.764
0.722
0.632
0.487
0.297
0.092
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.061
0.262
0.452
0.588
0.701
0.745
0.757
0.711
0.619
0.479
0.297
0.094
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.058
0.251
0.438
0.603
0.708
0.764
0.769
0.725
0.631
0.489
0.302
0.095
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.058
0.265
0.460
0.609
0.706
0.751
0.743
0.708
0.616
0.476
0.292
0.092
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.056
0.240
0.431
0.583
0.686
0.755
0.761
0.716
0.623
0.477
0.289
0.089
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.057
0.240
0.427
0.571
0.667
0.728
0.736
0.692
0.601
0.462
0.278
0.087
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.060
0.253
0.444
0.593
0.694
0.740
0.737
0.694
0.605
0.469
0.269
0.072
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.026
0.113
0.233
0.365
0.474
0.593
0.660
0.659
0.567
0.421
0.205
0.046
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.026
0.152
0.336
0.525
0.652
0.719
0.726
0.684
0.593
0.464
0.286
0.092
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.062
0.255
0.447
0.593
0.692
0.742
0.749
0.708
0.618
0.480
0.292
0.091
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.062
0.252
0.441
0.591
0.684
0.741
0.744
0.694
0.604
0.469
0.293
0.096
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.066
0.258
0.442
0.580
0.636
0.651
0.649
0.574
0.447
0.304
0.187
0.059
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.056
0.229
0.417
0.589
0.686
0.731
0.733
0.690
0.576
0.430
0.248
0.073
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.066
0.258
0.444
0.588
0.669
0.712
0.712
0.672
0.583
0.424
0.257
0.081
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.064
0.223
0.380
0.474
0.495
0.443
0.351
0.276
0.214
0.167
0.117
0.038
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.045
0.180
0.338
0.470
0.555
0.573
0.500
0.374
0.309
0.279
0.208
0.091
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.065
0.249
0.430
0.572
0.668
0.718
0.704
0.649
0.545
0.387
0.218
0.067
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.047
0.178
0.317
0.426
0.492
0.547
0.570
0.554
0.491
0.397
0.258
0.080
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.052
0.213
0.383
0.528
0.609
0.607
0.588
0.539
0.427
0.304
0.186
0.067
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.032
0.132
0.242
0.329
0.346
0.338
0.356
0.339
0.289
0.190
0.115
0.038
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.028
0.124
0.269
0.405
0.513
0.576
0.609
0.543
0.424
0.280
0.124
0.033
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.064
0.244
0.411
0.563
0.656
0.692
0.695
0.640
0.534
0.370
0.196
0.060
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.065
0.242
0.425
0.578
0.677
0.726
0.730
0.688
0.598
0.458
0.272
0.076
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.067
0.254
0.433
0.575
0.673
0.722
0.732
0.694
0.603
0.466
0.285
0.096
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.059
0.224
0.404
0.565
0.662
0.711
0.724
0.684
0.594
0.460
0.283
0.095
0.001
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.045
0.158
0.300
0.421
0.472
0.470
0.430
0.373
0.263
0.172
0.091
0.030
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.052
0.209
0.379
0.550
0.606
0.672
0.709
0.668
0.586
0.433
0.270
0.097
0.001
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.056
0.193
0.339
0.473
0.584
0.665
0.710
0.672
0.587
0.453
0.275
0.087
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.070
0.252
0.419
0.542
0.666
0.691
0.700
0.666
0.585
0.453
0.282
0.096
0.001
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.052
0.184
0.382
0.545
0.641
0.683
0.633
0.583
0.520
0.400
0.242
0.085
0.001
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.058
0.202
0.374
0.528
0.627
0.665
0.685
0.647
0.564
0.428
0.213
0.065
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.065
0.204
0.315
0.435
0.544
0.633
0.640
0.617
0.568
0.453
0.281
0.097
0.001
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.065
0.232
0.425
0.565
0.656
0.678
0.686
0.617
0.492
0.328
0.172
0.063
0.001
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.069
0.239
0.394
0.522
0.628
0.687
0.704
0.671
0.585
0.455
0.283
0.098
0.001
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.070
0.247
0.423
0.538
0.646
0.709
0.710
0.653
0.570
0.437
0.272
0.095
0.001
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.070
0.240
0.383
0.524
0.633
0.695
0.704
0.663
0.576
0.445
0.275
0.095
0.001
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.069
0.236
0.406
0.543
0.638
0.684
0.695
0.656
0.571
0.440
0.268
0.092
0.001
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.054
0.205
0.377
0.531
0.632
0.676
0.692
0.649
0.562
0.428
0.259
0.089
0.001
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.057
0.194
0.356
0.489
0.593
0.643
0.656
0.618
0.531
0.412
0.225
0.080
0.001
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.064
0.218
0.382
0.526
0.603
0.674
0.679
0.642
0.544
0.415
0.253
0.089
0.001
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.059
0.204
0.349
0.479
0.617
0.678
0.680
0.638
0.560
0.430
0.261
0.090
0.001
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.060
0.209
0.359
0.503
0.577
0.662
0.673
0.612
0.529
0.408
0.253
0.087
0.002
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.062
0.203
0.362
0.486
0.570
0.609
0.607
0.566
0.455
0.311
0.163
0.053
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.034
0.115
0.215
0.320
0.400
0.463
0.491
0.445
0.378
0.304
0.180
0.059
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.035
0.115
0.199
0.255
0.285
0.285
0.268
0.241
0.203
0.159
0.091
0.026
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.024
0.098
0.192
0.258
0.296
0.314
0.313
0.289
0.241
0.178
0.116
0.047
